"","participant","question","language","trash","consonant","vot"
"1949",82,2,"L2","vot","p",-6.82126665371949
"1950",82,2,"L3","vot","p",-10.1283423804521
"1951",82,3,"L1","vot","p",6.03321837799132
"1952",82,3,"L2","vot","p",37.2438613078291
"1953",82,3,"L3","vot","p",30.3817608090805
"1954",82,4,"L1","vot","p",26.8710863745076
"1955",82,4,"L2","vot","p",53.9980551407029
"1956",82,4,"L3","vot","p",35.5528114692357
"1957",82,5,"L1","vot","p",11.767581042283
"1958",82,5,"L2","vot","p",40.5207044740196
"1959",82,5,"L3","vot","p",42.9416851101522
"1960",82,6,"L1","vot","p",29.0086459690897
"1961",82,6,"L2","vot","p",-4.40275267324602
"1962",82,6,"L3","vot","p",53.0812036558225
"1963",82,7,"L1","vot","p",16.596563661986
"1964",82,7,"L2","vot","p",23.7394935408116
"1965",82,7,"L3","vot","p",57.410287532791
"1966",82,8,"L1","vot","p",24.996029644504
"1967",82,8,"L2","vot","p",53.0595409247006
"1968",82,8,"L3","vot","p",38.5792884637773
"1969",83,1,"L1","vot","p",13.1447979757061
"1970",83,1,"L2","vot","p",-7.63830098886488
"1971",83,1,"L3","vot","p",37.7277003590216
"1972",83,2,"L1","vot","p",35.3222490673831
"1973",83,2,"L2","vot","p",25.313764179456
"1974",83,2,"L3","vot","p",30.1285882781116
"1975",83,3,"L1","vot","p",22.7642027600068
"1976",83,3,"L2","vot","p",72.8061379932182
"1977",83,3,"L3","vot","p",41.9867702161831
"1978",83,4,"L1","vot","p",15.0559739005208
"1979",83,4,"L2","vot","p",51.7741328087973
"1980",83,4,"L3","vot","p",10.3707127272297
"1981",83,5,"L1","vot","p",27.5435417956918
"1982",83,5,"L2","vot","p",50.8853976505332
"1983",83,5,"L3","vot","p",51.1747245929383
"1984",83,6,"L1","vot","p",4.22844773174175
"1985",83,6,"L2","vot","p",20.1579447372126
"1986",83,6,"L3","vot","p",8.9666426191178
"1987",83,7,"L1","vot","p",15.4866614694054
"1988",83,7,"L2","vot","p",56.4249934130157
"1989",83,7,"L3","vot","p",12.9871211236806
"1990",83,8,"L1","vot","p",16.6526199637557
"1991",83,8,"L2","vot","p",78.3905268375943
"1992",83,8,"L3","vot","p",33.6178310829803
"1993",84,1,"L1","vot","p",8.72689067076223
"1994",84,1,"L2","vot","p",39.6765254242485
"1995",84,1,"L3","vot","p",35.4023645959997
"1996",84,2,"L1","vot","p",17.8910490031911
"1997",84,2,"L2","vot","p",95.0506489138893
"1998",84,2,"L3","vot","p",51.4195669838908
"1999",84,3,"L1","vot","p",14.6297123440498
"2000",84,3,"L2","vot","p",13.0389669966077
"2001",84,3,"L3","vot","p",54.1509689575999
"2002",84,4,"L1","vot","p",6.99482925124153
"2003",84,4,"L2","vot","p",48.7586731007392
"2004",84,4,"L3","vot","p",51.9028437982746
"2005",84,5,"L1","vot","p",14.2626335386285
"2006",84,5,"L2","vot","p",67.2391611466582
"2007",84,5,"L3","vot","p",66.6147023587543
"2008",84,6,"L1","vot","p",8.02280302071009
"2009",84,6,"L2","vot","p",27.0364757855518
"2010",84,6,"L3","vot","p",28.3460977466206
"2011",84,7,"L1","vot","p",11.5944108630024
"2012",84,7,"L2","vot","p",10.868619793909
"2013",84,7,"L3","vot","p",55.5122582355275
"2014",84,8,"L1","vot","p",1.38086268457888
"2015",84,8,"L2","vot","p",26.0838966475467
"2016",84,8,"L3","vot","p",32.6496996099025
"2017",85,1,"L1","vot","p",12.5028886696606
"2018",85,1,"L2","vot","p",12.6564565566925
"2019",85,1,"L3","vot","p",67.0463565402918
"2020",85,2,"L1","vot","p",20.5068268081591
"2021",85,2,"L2","vot","p",50.7297599832147
"2022",85,2,"L3","vot","p",43.0314616404553
"2023",85,3,"L1","vot","p",6.47010730531483
"2024",85,3,"L2","vot","p",47.7738136752973
"2025",85,3,"L3","vot","p",55.4178504874023
"2026",85,4,"L1","vot","p",17.5751276765065
"2027",85,4,"L2","vot","p",43.7924692465291
"2028",85,4,"L3","vot","p",47.672006540537
"2029",85,5,"L1","vot","p",19.9360091733421
"2030",85,5,"L2","vot","p",61.0924754327474
"2031",85,5,"L3","vot","p",62.7772295328012
"2032",85,6,"L1","vot","p",8.91320948123645
"2033",85,6,"L2","vot","p",8.60726856623305
"2034",85,6,"L3","vot","p",75.1736332682173
"2035",85,7,"L1","vot","p",12.0264861975401
"2036",85,7,"L2","vot","p",16.0751719716679
"2037",85,7,"L3","vot","p",76.1638604373354
"2038",85,8,"L1","vot","p",21.8510576613098
"2039",85,8,"L2","vot","p",45.6064892093538
"2040",85,8,"L3","vot","p",63.2478514998987
"2041",86,1,"L1","vot","p",24.9860017565068
"2042",86,1,"L2","vot","p",5.08061479963489
"2043",86,1,"L3","vot","p",59.931290210038
"2044",86,2,"L1","vot","p",18.5840457867324
"2045",86,2,"L2","vot","p",13.4762986451837
"2046",86,2,"L3","vot","p",43.8859785052819
"2047",86,3,"L1","vot","p",13.9265303694215
"2048",86,3,"L2","vot","p",11.2786108317518
"2049",86,3,"L3","vot","p",26.5066517014566
"2050",86,4,"L1","vot","p",21.7917229669369
"2051",86,4,"L2","vot","p",70.0865876567745
"2052",86,4,"L3","vot","p",8.39084034478853
"2053",86,5,"L1","vot","p",14.7451146397837
"2054",86,5,"L2","vot","p",24.5213182221978
"2055",86,5,"L3","vot","p",31.0966204497099
"2056",86,6,"L1","vot","p",28.5423197799504
"2057",86,6,"L2","vot","p",62.5339506880801
"2058",86,6,"L3","vot","p",14.3259407112132
"2059",86,7,"L1","vot","p",25.6559004482262
"2060",86,7,"L2","vot","p",82.1754081484569
"2061",86,7,"L3","vot","p",14.8996853204187
"2062",86,8,"L1","vot","p",26.7352103893671
"2063",86,8,"L2","vot","p",12.0348967617062
"2064",86,8,"L3","vot","p",33.396098120847
"2065",87,1,"L1","vot","p",3.42922084797658
"2066",87,1,"L2","vot","p",18.4588768635984
"2067",87,1,"L3","vot","p",53.6151640229258
"2068",87,2,"L1","vot","p",2.45188770172625
"2069",87,2,"L2","vot","p",29.3477297943848
"2070",87,2,"L3","vot","p",68.5129242674312
"2071",87,3,"L1","vot","p",25.0388959251004
"2072",87,3,"L2","vot","p",18.8844419049392
"2073",87,3,"L3","vot","p",67.6231819611764
"2074",87,4,"L1","vot","p",20.7472774242221
"2075",87,4,"L2","vot","p",48.2179744757146
"2076",87,4,"L3","vot","p",71.0562931435697
"2077",87,5,"L1","vot","p",18.6096430076116
"2078",87,5,"L2","vot","p",9.85721712488725
"2079",87,5,"L3","vot","p",68.5040040970531
"2080",87,6,"L1","vot","p",-0.119669722778344
"2081",87,6,"L2","vot","p",24.4555497519048
"2082",87,6,"L3","vot","p",4.92625623141345
"2083",87,7,"L1","vot","p",4.26670875695848
"2084",87,7,"L2","vot","p",67.6256179849315
"2085",87,7,"L3","vot","p",-4.6679070862828
"2086",87,8,"L1","vot","p",20.5834064471432
"2087",87,8,"L2","vot","p",13.6782940201149
"2088",87,8,"L3","vot","p",46.4352425528714
"2089",88,1,"L1","vot","p",17.2983301546285
"2090",88,1,"L2","vot","p",61.6927844229602
"2091",88,1,"L3","vot","p",47.7506530791104
"2092",88,2,"L1","vot","p",18.1585976523169
"2093",88,2,"L2","vot","p",38.0802918259629
"2094",88,2,"L3","vot","p",55.6475258169836
"2095",88,3,"L1","vot","p",14.3673715497592
"2096",88,3,"L2","vot","p",26.1638403544362
"2097",88,3,"L3","vot","p",41.7224122945489
"2098",88,4,"L1","vot","p",19.7153239597465
"2099",88,4,"L2","vot","p",31.7999696584928
"2100",88,4,"L3","vot","p",53.5770470695481
"2101",88,5,"L1","vot","p",9.95937423608104
"2102",88,5,"L2","vot","p",72.8153174828189
"2103",88,5,"L3","vot","p",16.7927405334101
"2104",88,6,"L1","vot","p",-0.19184544673681
"2105",88,6,"L2","vot","p",49.4295682049973
"2106",88,6,"L3","vot","p",69.4069164592804
"2107",88,7,"L1","vot","p",9.83422310418635
"2108",88,7,"L2","vot","p",51.6757440495684
"2109",88,7,"L3","vot","p",83.2713471786379
"2110",88,8,"L1","vot","p",20.74015598422
"2111",88,8,"L2","vot","p",30.918545127116
"2112",88,8,"L3","vot","p",82.2336846011647
"2113",89,1,"L1","vot","p",14.0801939370712
"2114",89,1,"L2","vot","p",12.0974814753872
"2115",89,1,"L3","vot","p",19.0105105278804
"2116",89,2,"L1","vot","p",18.8366069462052
"2117",89,2,"L2","vot","p",15.0438326712087
"2118",89,2,"L3","vot","p",51.5509253275812
"2119",89,3,"L1","vot","p",2.20301100444133
"2120",89,3,"L2","vot","p",42.5227189409871
"2121",89,3,"L3","vot","p",68.1213669879183
"2122",89,4,"L1","vot","p",14.4780760537629
"2123",89,4,"L2","vot","p",54.8222775212714
"2124",89,4,"L3","vot","p",-17.9448207098489
"2125",89,5,"L1","vot","p",3.66250665104959
"2126",89,5,"L2","vot","p",28.1792724119203
"2127",89,5,"L3","vot","p",23.0965809911146
"2128",89,6,"L1","vot","p",11.3877336329102
"2129",89,6,"L2","vot","p",31.6312026316834
"2130",89,6,"L3","vot","p",52.1324786121826
"2131",89,7,"L1","vot","p",14.7799999185013
"2132",89,7,"L2","vot","p",20.4291260887622
"2133",89,7,"L3","vot","p",41.4371629862903
"2134",89,8,"L1","vot","p",15.268983758989
"2135",89,8,"L2","vot","p",15.7939549991172
"2136",89,8,"L3","vot","p",73.9193949190999
"2137",90,1,"L1","vot","p",16.6886550279986
"2138",90,1,"L2","vot","p",51.6367676084805
"2139",90,1,"L3","vot","p",16.4221302974014
"2140",90,2,"L1","vot","p",20.7293733085487
"2141",90,2,"L2","vot","p",24.0588607030445
"2142",90,2,"L3","vot","p",91.7989106767051
"2143",90,3,"L1","vot","p",13.7577604309967
"2144",90,3,"L2","vot","p",52.1510461273285
"2145",90,3,"L3","vot","p",58.8351300514084
"2146",90,4,"L1","vot","p",4.5594128728178
"2147",90,4,"L2","vot","p",21.1858943149258
"2148",90,4,"L3","vot","p",41.152109345806
"2149",90,5,"L1","vot","p",25.4544506667044
"2150",90,5,"L2","vot","p",67.4565151742912
"2151",90,5,"L3","vot","p",76.5360845239467
"2152",90,6,"L1","vot","p",9.90436269852757
"2153",90,6,"L2","vot","p",45.9867065440619
"2154",90,6,"L3","vot","p",63.3407850539806
"2155",90,7,"L1","vot","p",23.1119894188652
"2156",90,7,"L2","vot","p",76.6075334112775
"2157",90,7,"L3","vot","p",78.7012500194938
"2158",90,8,"L1","vot","p",7.84860011569036
"2159",90,8,"L2","vot","p",25.8656027184332
"2160",90,8,"L3","vot","p",35.2993406362876
"2161",91,1,"L1","vot","p",24.5677920335286
"2162",91,1,"L2","vot","p",51.2069144083811
"2163",91,1,"L3","vot","p",50.4480979105982
"2164",91,2,"L1","vot","p",11.8693852070835
"2165",91,2,"L2","vot","p",40.4632870676929
"2166",91,2,"L3","vot","p",-2.26998037703001
"2167",91,3,"L1","vot","p",3.89372523381369
"2168",91,3,"L2","vot","p",49.0266321532854
"2169",91,3,"L3","vot","p",69.3590130517059
"2170",91,4,"L1","vot","p",3.67586801258245
"2171",91,4,"L2","vot","p",22.0362540510171
"2172",91,4,"L3","vot","p",0.471089053685048
"2173",91,5,"L1","vot","p",24.7468597727707
"2174",91,5,"L2","vot","p",26.0330412411801
"2175",91,5,"L3","vot","p",51.921930480906
"2176",91,6,"L1","vot","p",10.5058634989745
"2177",91,6,"L2","vot","p",43.311515389319
"2178",91,6,"L3","vot","p",7.69846919856361
"2179",91,7,"L1","vot","p",17.141890881613
"2180",91,7,"L2","vot","p",22.9813735863255
"2181",91,7,"L3","vot","p",1.04972742777932
"2182",91,8,"L1","vot","p",17.6553574956387
"2183",91,8,"L2","vot","p",5.67290429466257
"2184",91,8,"L3","vot","p",21.9814432758444
"2185",92,1,"L1","vot","p",13.8325839393286
"2186",92,1,"L2","vot","p",36.1114479158288
"2187",92,1,"L3","vot","p",18.2328368818029
"2188",92,2,"L1","vot","p",22.4027741409364
"2189",92,2,"L2","vot","p",63.3832180756915
"2190",92,2,"L3","vot","p",63.9672945520307
"2191",92,3,"L1","vot","p",10.3406798372449
"2192",92,3,"L2","vot","p",35.3522491215795
"2193",92,3,"L3","vot","p",20.6717290477963
"2194",92,4,"L1","vot","p",21.5831709965176
"2195",92,4,"L2","vot","p",-1.60731929928467
"2196",92,4,"L3","vot","p",33.6244846452812
"2197",92,5,"L1","vot","p",12.3030830426532
"2198",92,5,"L2","vot","p",-3.56018270502691
"2199",92,5,"L3","vot","p",35.014866401435
"2200",92,6,"L1","vot","p",24.0936278849034
"2201",92,6,"L2","vot","p",-4.56109827164127
"2202",92,6,"L3","vot","p",23.6986929810576
"2203",92,7,"L1","vot","p",11.8826044436825
"2204",92,7,"L2","vot","p",38.0939770233828
"2205",92,7,"L3","vot","p",39.7667364741128
"2206",92,8,"L1","vot","p",13.632332594395
"2207",92,8,"L2","vot","p",38.9553082923313
"2208",92,8,"L3","vot","p",7.82255406673325
"2209",93,1,"L1","vot","p",17.2043175129555
"2210",93,1,"L2","vot","p",87.754672173558
"2211",93,1,"L3","vot","p",29.4935728331178
"2212",93,2,"L1","vot","p",2.27545335286513
"2213",93,2,"L2","vot","p",31.3110240208825
"2214",93,2,"L3","vot","p",30.8594235753514
"2215",93,3,"L1","vot","p",11.3606948307027
"2216",93,3,"L2","vot","p",87.8430053779927
"2217",93,3,"L3","vot","p",-28.153227989343
"2218",93,4,"L1","vot","p",19.4205053283462
"2219",93,4,"L2","vot","p",10.5816661700348
"2220",93,4,"L3","vot","p",11.5694289879048
"2221",93,5,"L1","vot","p",12.9785024086212
"2222",93,5,"L2","vot","p",52.9018885111751
"2223",93,5,"L3","vot","p",50.2243126442592
"2224",93,6,"L1","vot","p",23.0313841892703
"2225",93,6,"L2","vot","p",33.0112062365936
"2226",93,6,"L3","vot","p",53.8695590318275
"2227",93,7,"L1","vot","p",11.6654982932175
"2228",93,7,"L2","vot","p",64.2044563210245
"2229",93,7,"L3","vot","p",61.4059253165181
"2230",93,8,"L1","vot","p",10.7404198963544
"2231",93,8,"L2","vot","p",58.7584516217974
"2232",93,8,"L3","vot","p",10.6260945219597
"2233",94,1,"L1","vot","p",15.0795610592842
"2234",94,1,"L2","vot","p",20.7178892482518
"2235",94,1,"L3","vot","p",19.1978409700354
"2236",94,2,"L1","vot","p",0.167728522393693
"2237",94,2,"L2","vot","p",58.3681521493128
"2238",94,2,"L3","vot","p",47.1558294385998
"2239",94,3,"L1","vot","p",12.4517523316915
"2240",94,3,"L2","vot","p",40.8629899147923
"2241",94,3,"L3","vot","p",66.9120631032813
"2242",94,4,"L1","vot","p",9.76867099852298
"2243",94,4,"L2","vot","p",6.58699592070988
"2244",94,4,"L3","vot","p",56.2546597623775
"2245",94,5,"L1","vot","p",0.63566552557378
"2246",94,5,"L2","vot","p",31.1743628084817
"2247",94,5,"L3","vot","p",50.6359627461758
"2248",94,6,"L1","vot","p",20.2588288214569
"2249",94,6,"L2","vot","p",25.3502040650629
"2250",94,6,"L3","vot","p",9.52713571784001
"2251",94,7,"L1","vot","p",5.65567177699234
"2252",94,7,"L2","vot","p",46.2456122371562
"2253",94,7,"L3","vot","p",45.2287103595628
"2254",94,8,"L1","vot","p",15.2228951866604
"2255",94,8,"L2","vot","p",52.0608114530681
"2256",94,8,"L3","vot","p",46.505492926541
"2257",95,1,"L1","vot","p",28.5302159351514
"2258",95,1,"L2","vot","p",37.6461345966594
"2259",95,1,"L3","vot","p",52.4471161464656
"2260",95,2,"L1","vot","p",14.4913234948048
"2261",95,2,"L2","vot","p",40.8984062199376
"2262",95,2,"L3","vot","p",35.1309931362142
"2263",95,3,"L1","vot","p",17.8197521355991
"2264",95,3,"L2","vot","p",-0.784964656442838
"2265",95,3,"L3","vot","p",88.9345176141596
"2266",95,4,"L1","vot","p",16.9663741253734
"2267",95,4,"L2","vot","p",15.4986256165895
"2268",95,4,"L3","vot","p",42.7257975141177
"2269",95,5,"L1","vot","p",19.2901476523089
"2270",95,5,"L2","vot","p",2.4433363041415
"2271",95,5,"L3","vot","p",53.3634608047286
"2272",95,6,"L1","vot","p",15.3178916389296
"2273",95,6,"L2","vot","p",72.7162219348719
"2274",95,6,"L3","vot","p",51.6829599618285
"2275",95,7,"L1","vot","p",17.7980173209246
"2276",95,7,"L2","vot","p",77.8881592196796
"2277",95,7,"L3","vot","p",-3.05834402750654
"2278",95,8,"L1","vot","p",13.3889766703613
"2279",95,8,"L2","vot","p",2.95424304153458
"2280",95,8,"L3","vot","p",5.27921593152069
"2281",96,1,"L1","vot","p",12.9511039057595
"2282",96,1,"L2","vot","p",50.7968398892354
"2283",96,1,"L3","vot","p",-6.44893748827312
"2284",96,2,"L1","vot","p",12.7863812427263
"2285",96,2,"L2","vot","p",35.6056828496222
"2286",96,2,"L3","vot","p",15.336176419389
"2287",96,3,"L1","vot","p",9.63681714424703
"2288",96,3,"L2","vot","p",30.6343228269976
"2289",96,3,"L3","vot","p",90.9672757851096
"2290",96,4,"L1","vot","p",17.5711445354424
"2291",96,4,"L2","vot","p",70.4945324032444
"2292",96,4,"L3","vot","p",45.8678009375177
"2293",96,5,"L1","vot","p",14.3250728602401
"2294",96,5,"L2","vot","p",64.9048064558397
"2295",96,5,"L3","vot","p",12.388615399461
"2296",96,6,"L1","vot","p",4.4212207360045
"2297",96,6,"L2","vot","p",25.6304242721041
"2298",96,6,"L3","vot","p",41.1172347019864
"2299",96,7,"L1","vot","p",18.0615458913304
"2300",96,7,"L2","vot","p",34.8987064283405
"2301",96,7,"L3","vot","p",31.3655735558006
"2302",96,8,"L1","vot","p",9.37126932663312
"2303",96,8,"L2","vot","p",-7.74622147183737
"2304",96,8,"L3","vot","p",16.6695430760425
"2305",97,1,"L1","vot","p",17.3565662062394
"2306",97,1,"L2","vot","p",27.4953986120567
"2307",97,1,"L3","vot","p",-6.21606845194916
"2308",97,2,"L1","vot","p",13.1079139905844
"2309",97,2,"L2","vot","p",19.5551901256189
"2310",97,2,"L3","vot","p",51.993963917684
"2311",97,3,"L1","vot","p",20.7120109713709
"2312",97,3,"L2","vot","p",-4.33424508015105
"2313",97,3,"L3","vot","p",41.4121567106168
"2314",97,4,"L1","vot","p",19.2928093666731
"2315",97,4,"L2","vot","p",33.805453934274
"2316",97,4,"L3","vot","p",25.2961519867028
"2317",97,5,"L1","vot","p",14.438829342399
"2318",97,5,"L2","vot","p",59.7770249962695
"2319",97,5,"L3","vot","p",41.3173010577185
"2320",97,6,"L1","vot","p",16.9709913613338
"2321",97,6,"L2","vot","p",26.4094747413709
"2322",97,6,"L3","vot","p",9.50345088324015
"2323",97,7,"L1","vot","p",14.6125467170917
"2324",97,7,"L2","vot","p",35.9688475163331
"2325",97,7,"L3","vot","p",49.837019756891
"2326",97,8,"L1","vot","p",12.8966960570965
"2327",97,8,"L2","vot","p",13.9875933687593
"2328",97,8,"L3","vot","p",28.3165276762818
"2329",98,1,"L1","vot","p",15.0922401867592
"2330",98,1,"L2","vot","p",14.9620218055221
"2331",98,1,"L3","vot","p",61.613748497324
"2332",98,2,"L1","vot","p",-2.77954064134082
"2333",98,2,"L2","vot","p",27.501591056479
"2334",98,2,"L3","vot","p",20.0835845829079
"2335",98,3,"L1","vot","p",4.95074718120798
"2336",98,3,"L2","vot","p",38.8711946258074
"2337",98,3,"L3","vot","p",64.6585319254842
"2338",98,4,"L1","vot","p",24.2132927025194
"2339",98,4,"L2","vot","p",57.9285222647972
"2340",98,4,"L3","vot","p",52.0908479557344
"2341",98,5,"L1","vot","p",-1.4892542651337
"2342",98,5,"L2","vot","p",-14.0249415493951
"2343",98,5,"L3","vot","p",41.5613820848849
"2344",98,6,"L1","vot","p",12.837821029161
"2345",98,6,"L2","vot","p",53.5633623041256
"2346",98,6,"L3","vot","p",41.5444198247344
"2347",98,7,"L1","vot","p",22.9392937448008
"2348",98,7,"L2","vot","p",77.4750258745577
"2349",98,7,"L3","vot","p",33.8243545081461
"2350",98,8,"L1","vot","p",13.9394098762099
"2351",98,8,"L2","vot","p",20.9091148344989
"2352",98,8,"L3","vot","p",52.5225173929436
"2353",99,1,"L1","vot","p",15.4109927579016
"2354",99,1,"L2","vot","p",46.476342184158
"2355",99,1,"L3","vot","p",45.3815938436305
"2356",99,2,"L1","vot","p",20.385462030609
"2357",99,2,"L2","vot","p",27.9575917277361
"2358",99,2,"L3","vot","p",22.6492499182451
"2359",99,3,"L1","vot","p",23.4574988381756
"2360",99,3,"L2","vot","p",3.94272013799433
"2361",99,3,"L3","vot","p",59.4815635234318
"2362",99,4,"L1","vot","p",11.7497148911041
"2363",99,4,"L2","vot","p",60.8729865097018
"2364",99,4,"L3","vot","p",38.7514114399013
"2365",99,5,"L1","vot","p",19.7352682047857
"2366",99,5,"L2","vot","p",50.9934449120704
"2367",99,5,"L3","vot","p",30.2999778072741
"2368",99,6,"L1","vot","p",18.5551071950297
"2369",99,6,"L2","vot","p",27.7251785146411
"2370",99,6,"L3","vot","p",-18.9686943760967
"2371",99,7,"L1","vot","p",13.1800500561712
"2372",99,7,"L2","vot","p",23.1216810121326
"2373",99,7,"L3","vot","p",53.0632625805226
"2374",99,8,"L1","vot","p",25.2328176091784
"2375",99,8,"L2","vot","p",68.537090645852
"2376",99,8,"L3","vot","p",64.4835627858331
"2377",100,1,"L1","vot","p",11.746070906859
"2378",100,1,"L2","vot","p",32.3424731567734
"2379",100,1,"L3","vot","p",8.31900879180015
"2380",100,2,"L1","vot","p",7.23557750935919
"2381",100,2,"L2","vot","p",32.9536433946194
"2382",100,2,"L3","vot","p",53.2705989686258
"2383",100,3,"L1","vot","p",18.0375202061862
"2384",100,3,"L2","vot","p",10.1079748783023
"2385",100,3,"L3","vot","p",16.7330972303767
"2386",100,4,"L1","vot","p",18.9131384582426
"2387",100,4,"L2","vot","p",28.9244828455148
"2388",100,4,"L3","vot","p",57.7323638424284
"2389",100,5,"L1","vot","p",6.33252492511986
"2390",100,5,"L2","vot","p",1.89085288344234
"2391",100,5,"L3","vot","p",51.3990073173867
"2392",100,6,"L1","vot","p",12.51556652917
"2393",100,6,"L2","vot","p",72.9060152185933
"2394",100,6,"L3","vot","p",38.5220781397833
"2395",100,7,"L1","vot","p",20.6315348545523
"2396",100,7,"L2","vot","p",34.091935867218
"2397",100,7,"L3","vot","p",64.4261076879337
"2398",100,8,"L1","vot","p",17.3343583503427
"2399",100,8,"L2","vot","p",16.5255251852194
"2400",100,8,"L3","vot","p",49.0403788310249
"2401",1,1,"L1","vot","k",21.9939948467511
"2402",1,1,"L2","vot","k",50.4942079796529
"2403",1,1,"L3","vot","k",78.9320706690855
"2404",1,2,"L1","vot","k",25.8343832338993
"2405",1,2,"L2","vot","k",63.7360242414328
"2406",1,2,"L3","vot","k",69.4594571760683
"2407",1,3,"L1","vot","k",23.7317886407151
"2408",1,3,"L2","vot","k",49.7252492995556
"2409",1,3,"L3","vot","k",49.4608346123413
"2410",1,4,"L1","vot","k",21.9098489844321
"2411",1,4,"L2","vot","k",94.5341608779597
"2412",1,4,"L3","vot","k",46.0761683946476
"2413",1,5,"L1","vot","k",23.0595664052195
"2414",1,5,"L2","vot","k",73.2675961443669
"2415",1,5,"L3","vot","k",41.3855264875094
"2416",1,6,"L1","vot","k",23.2576743897286
"2417",1,6,"L2","vot","k",65.6511334096069
"2418",1,6,"L3","vot","k",55.4459518088434
"2419",1,7,"L1","vot","k",21.71726723022
"2420",1,7,"L2","vot","k",42.968300918081
"2421",1,7,"L3","vot","k",49.2610971939946
"2422",1,8,"L1","vot","k",16.9571233748407
"2423",1,8,"L2","vot","k",45.3597825477268
"2424",1,8,"L3","vot","k",55.7858633700852
"2425",2,1,"L1","vot","k",21.5030243769651
"2426",2,1,"L2","vot","k",46.3466677340112
"2427",2,1,"L3","vot","k",50.7859513381503
"2428",2,2,"L1","vot","k",39.3630358101183
"2429",2,2,"L2","vot","k",30.6913683989258
"2430",2,2,"L3","vot","k",52.7037267472044
"2431",2,3,"L1","vot","k",18.6483547795543
"2432",2,3,"L2","vot","k",24.9610733577369
"2433",2,3,"L3","vot","k",75.0625749737241
"2434",2,4,"L1","vot","k",6.56963935191925
"2435",2,4,"L2","vot","k",4.1774030587335
"2436",2,4,"L3","vot","k",41.845815092253
"2437",2,5,"L1","vot","k",13.4522422189467
"2438",2,5,"L2","vot","k",74.2800705491367
"2439",2,5,"L3","vot","k",50.2448609042734
"2440",2,6,"L1","vot","k",24.9143418311768
"2441",2,6,"L2","vot","k",26.0041501273735
"2442",2,6,"L3","vot","k",71.9782302097292
"2443",2,7,"L1","vot","k",21.0606597602282
"2444",2,7,"L2","vot","k",29.1712545404138
"2445",2,7,"L3","vot","k",55.6496831613726
"2446",2,8,"L1","vot","k",23.9052553609514
"2447",2,8,"L2","vot","k",80.9982555401286
"2448",2,8,"L3","vot","k",69.2793990214996
"2449",3,1,"L1","vot","k",12.5594766933301
"2450",3,1,"L2","vot","k",31.4059810108333
"2451",3,1,"L3","vot","k",75.054403537545
"2452",3,2,"L1","vot","k",15.1565229587862
"2453",3,2,"L2","vot","k",58.027125335362
"2454",3,2,"L3","vot","k",32.6712875668251
"2455",3,3,"L1","vot","k",25.6527996214552
"2456",3,3,"L2","vot","k",40.3924550049573
"2457",3,3,"L3","vot","k",65.9470757391695
"2458",3,4,"L1","vot","k",20.3631412831469
"2459",3,4,"L2","vot","k",55.3402409943712
"2460",3,4,"L3","vot","k",46.8593432480573
"2461",3,5,"L1","vot","k",12.1045634297995
"2462",3,5,"L2","vot","k",60.6929092504203
"2463",3,5,"L3","vot","k",58.6852839152181
"2464",3,6,"L1","vot","k",29.166452344874
"2465",3,6,"L2","vot","k",55.9021366622143
"2466",3,6,"L3","vot","k",66.524899832541
"2467",3,7,"L1","vot","k",22.741927765973
"2468",3,7,"L2","vot","k",72.89154407794
"2469",3,7,"L3","vot","k",54.6628104233483
"2470",3,8,"L1","vot","k",24.356112704219
"2471",3,8,"L2","vot","k",35.3093098073674
"2472",3,8,"L3","vot","k",53.4688614613321
"2473",4,1,"L1","vot","k",20.2069675882645
"2474",4,1,"L2","vot","k",-3.15253989543936
"2475",4,1,"L3","vot","k",53.1128632546196
"2476",4,2,"L1","vot","k",8.56311034482621
"2477",4,2,"L2","vot","k",53.9880195356497
"2478",4,2,"L3","vot","k",53.9013005640058
"2479",4,3,"L1","vot","k",26.0240066468983
"2480",4,3,"L2","vot","k",80.9715336256449
"2481",4,3,"L3","vot","k",42.645451444952
"2482",4,4,"L1","vot","k",23.948381376432
"2483",4,4,"L2","vot","k",41.4698477620345
"2484",4,4,"L3","vot","k",54.2825135478915
"2485",4,5,"L1","vot","k",31.8354862646288
"2486",4,5,"L2","vot","k",66.2273223684984
"2487",4,5,"L3","vot","k",78.8447614717924
"2488",4,6,"L1","vot","k",13.0033659458973
"2489",4,6,"L2","vot","k",70.3942329062701
"2490",4,6,"L3","vot","k",57.2727779378962
"2491",4,7,"L1","vot","k",29.0882607081753
"2492",4,7,"L2","vot","k",36.7177698701092
"2493",4,7,"L3","vot","k",41.8886869313964
"2494",4,8,"L1","vot","k",23.533546714826
"2495",4,8,"L2","vot","k",24.807860766477
"2496",4,8,"L3","vot","k",76.8716610881298
"2497",5,1,"L1","vot","k",12.8867810528488
"2498",5,1,"L2","vot","k",55.2252256871326
"2499",5,1,"L3","vot","k",37.7955764561778
"2500",5,2,"L1","vot","k",13.2404538642577
"2501",5,2,"L2","vot","k",47.5614198516145
"2502",5,2,"L3","vot","k",33.136627287658
"2503",5,3,"L1","vot","k",13.9675572869081
"2504",5,3,"L2","vot","k",43.0309067315906
"2505",5,3,"L3","vot","k",47.7899031266963
"2506",5,4,"L1","vot","k",34.7747654816447
"2507",5,4,"L2","vot","k",20.6880776485387
"2508",5,4,"L3","vot","k",65.8277589070319
