5.1109 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11234ea90>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1680, 1050]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.2730 	EXP 	RatingScale rating_lang_hist: reset()
14.2736 	EXP 	window1: blendMode = 'avg'
14.2740 	EXP 	window1: blendMode = 'avg'
14.2742 	EXP 	window1: blendMode = 'avg'
14.2743 	EXP 	window1: blendMode = 'avg'
14.2749 	EXP 	window1: blendMode = 'avg'
14.2752 	EXP 	window1: blendMode = 'avg'
14.2755 	EXP 	window1: blendMode = 'avg'
14.2846 	EXP 	text_section_lang_hist: autoDraw = False
14.2846 	EXP 	text_lang_hist_question: autoDraw = False
14.2846 	EXP 	text_lang_hist_lang: autoDraw = False
14.2846 	EXP 	text_lang_hist_qnum: autoDraw = False
14.2846 	EXP 	rating_lang_hist: autoDraw = False
14.2846 	EXP 	text_section_lang_hist: text = u'Language history'
14.2846 	EXP 	text_lang_hist_question: text = u'How many years of classes (grammar, history, math, etc.) have you had in the following languages (primary school through university)?'
14.2846 	EXP 	text_lang_hist_lang: text = u'Spanish'
14.2846 	EXP 	text_lang_hist_qnum: text = u'3b'
14.2846 	EXP 	text_section_lang_hist: autoDraw = True
14.2846 	EXP 	text_lang_hist_question: autoDraw = True
14.2846 	EXP 	text_lang_hist_lang: autoDraw = True
14.2846 	EXP 	text_lang_hist_qnum: autoDraw = True
14.2846 	EXP 	rating_lang_hist: autoDraw = True
14.2851 	DATA 	Mouse:  Left button up, pos=(836,275)
14.2854 	EXP 	window1: blendMode = 'avg'
14.2857 	EXP 	window1: blendMode = 'avg'
14.2858 	EXP 	window1: blendMode = 'avg'
14.2860 	EXP 	window1: blendMode = 'avg'
14.2891 	EXP 	window1: blendMode = 'avg'
14.2892 	EXP 	window1: blendMode = 'avg'
14.2894 	EXP 	window1: blendMode = 'avg'
14.2960 	EXP 	window1: blendMode = 'avg'
14.2965 	EXP 	window1: blendMode = 'avg'
14.2966 	EXP 	window1: blendMode = 'avg'
14.2968 	EXP 	window1: blendMode = 'avg'
14.2979 	EXP 	window1: blendMode = 'avg'
14.2980 	EXP 	window1: blendMode = 'avg'
14.2982 	EXP 	window1: blendMode = 'avg'
14.3132 	EXP 	window1: blendMode = 'avg'
14.3135 	EXP 	window1: blendMode = 'avg'
14.3136 	EXP 	window1: blendMode = 'avg'
14.3138 	EXP 	window1: blendMode = 'avg'
14.3150 	EXP 	window1: blendMode = 'avg'
14.3151 	EXP 	window1: blendMode = 'avg'
14.3153 	EXP 	window1: blendMode = 'avg'
14.3290 	EXP 	window1: blendMode = 'avg'
14.3293 	EXP 	window1: blendMode = 'avg'
14.3295 	EXP 	window1: blendMode = 'avg'
14.3296 	EXP 	window1: blendMode = 'avg'
14.3307 	EXP 	window1: blendMode = 'avg'
14.3309 	EXP 	window1: blendMode = 'avg'
14.3311 	EXP 	window1: blendMode = 'avg'
14.3464 	EXP 	window1: blendMode = 'avg'
14.3467 	EXP 	window1: blendMode = 'avg'
14.3469 	EXP 	window1: blendMode = 'avg'
14.3471 	EXP 	window1: blendMode = 'avg'
14.3484 	EXP 	window1: blendMode = 'avg'
14.3486 	EXP 	window1: blendMode = 'avg'
14.3487 	EXP 	window1: blendMode = 'avg'
14.3625 	EXP 	window1: blendMode = 'avg'
14.3628 	EXP 	window1: blendMode = 'avg'
14.3630 	EXP 	window1: blendMode = 'avg'
14.3631 	EXP 	window1: blendMode = 'avg'
14.3644 	EXP 	window1: blendMode = 'avg'
14.3646 	EXP 	window1: blendMode = 'avg'
14.3648 	EXP 	window1: blendMode = 'avg'
14.3794 	EXP 	window1: blendMode = 'avg'
14.3797 	EXP 	window1: blendMode = 'avg'
14.3799 	EXP 	window1: blendMode = 'avg'
14.3800 	EXP 	window1: blendMode = 'avg'
14.3811 	EXP 	window1: blendMode = 'avg'
14.3813 	EXP 	window1: blendMode = 'avg'
14.3814 	EXP 	window1: blendMode = 'avg'
14.3963 	EXP 	window1: blendMode = 'avg'
14.3967 	EXP 	window1: blendMode = 'avg'
14.3969 	EXP 	window1: blendMode = 'avg'
14.3970 	EXP 	window1: blendMode = 'avg'
14.3982 	EXP 	window1: blendMode = 'avg'
14.3983 	EXP 	window1: blendMode = 'avg'
14.3985 	EXP 	window1: blendMode = 'avg'
14.4136 	EXP 	window1: blendMode = 'avg'
14.4139 	EXP 	window1: blendMode = 'avg'
14.4140 	EXP 	window1: blendMode = 'avg'
14.4142 	EXP 	window1: blendMode = 'avg'
14.4153 	EXP 	window1: blendMode = 'avg'
14.4155 	EXP 	window1: blendMode = 'avg'
14.4156 	EXP 	window1: blendMode = 'avg'
14.4295 	EXP 	window1: blendMode = 'avg'
14.4299 	EXP 	window1: blendMode = 'avg'
14.4301 	EXP 	window1: blendMode = 'avg'
14.4303 	EXP 	window1: blendMode = 'avg'
14.4315 	EXP 	window1: blendMode = 'avg'
14.4317 	EXP 	window1: blendMode = 'avg'
14.4319 	EXP 	window1: blendMode = 'avg'
14.4466 	EXP 	window1: blendMode = 'avg'
14.4469 	EXP 	window1: blendMode = 'avg'
14.4471 	EXP 	window1: blendMode = 'avg'
14.4472 	EXP 	window1: blendMode = 'avg'
14.4483 	EXP 	window1: blendMode = 'avg'
14.4485 	EXP 	window1: blendMode = 'avg'
14.4486 	EXP 	window1: blendMode = 'avg'
14.4625 	EXP 	window1: blendMode = 'avg'
14.4628 	EXP 	window1: blendMode = 'avg'
14.4629 	EXP 	window1: blendMode = 'avg'
14.4631 	EXP 	window1: blendMode = 'avg'
14.4642 	EXP 	window1: blendMode = 'avg'
14.4643 	EXP 	window1: blendMode = 'avg'
14.4645 	EXP 	window1: blendMode = 'avg'
14.4796 	EXP 	window1: blendMode = 'avg'
14.4800 	EXP 	window1: blendMode = 'avg'
14.4801 	EXP 	window1: blendMode = 'avg'
14.4803 	EXP 	window1: blendMode = 'avg'
14.4814 	EXP 	window1: blendMode = 'avg'
14.4816 	EXP 	window1: blendMode = 'avg'
14.4817 	EXP 	window1: blendMode = 'avg'
14.4969 	EXP 	window1: blendMode = 'avg'
14.4973 	EXP 	window1: blendMode = 'avg'
14.4975 	EXP 	window1: blendMode = 'avg'
14.4976 	EXP 	window1: blendMode = 'avg'
14.4992 	EXP 	window1: blendMode = 'avg'
14.4994 	EXP 	window1: blendMode = 'avg'
14.4996 	EXP 	window1: blendMode = 'avg'
14.5130 	EXP 	window1: blendMode = 'avg'
14.5133 	EXP 	window1: blendMode = 'avg'
14.5135 	EXP 	window1: blendMode = 'avg'
14.5137 	EXP 	window1: blendMode = 'avg'
14.5151 	EXP 	window1: blendMode = 'avg'
14.5152 	EXP 	window1: blendMode = 'avg'
14.5154 	EXP 	window1: blendMode = 'avg'
14.5300 	EXP 	window1: blendMode = 'avg'
14.5303 	EXP 	window1: blendMode = 'avg'
14.5305 	EXP 	window1: blendMode = 'avg'
14.5306 	EXP 	window1: blendMode = 'avg'
14.5319 	EXP 	window1: blendMode = 'avg'
14.5321 	EXP 	window1: blendMode = 'avg'
14.5323 	EXP 	window1: blendMode = 'avg'
14.5460 	EXP 	window1: blendMode = 'avg'
14.5463 	EXP 	window1: blendMode = 'avg'
14.5464 	EXP 	window1: blendMode = 'avg'
14.5466 	EXP 	window1: blendMode = 'avg'
14.5477 	EXP 	window1: blendMode = 'avg'
14.5479 	EXP 	window1: blendMode = 'avg'
14.5481 	EXP 	window1: blendMode = 'avg'
14.5627 	EXP 	window1: blendMode = 'avg'
14.5630 	EXP 	window1: blendMode = 'avg'
14.5631 	EXP 	window1: blendMode = 'avg'
14.5633 	EXP 	window1: blendMode = 'avg'
14.5644 	EXP 	window1: blendMode = 'avg'
14.5646 	EXP 	window1: blendMode = 'avg'
14.5647 	EXP 	window1: blendMode = 'avg'
14.5798 	EXP 	window1: blendMode = 'avg'
14.5801 	EXP 	window1: blendMode = 'avg'
14.5803 	EXP 	window1: blendMode = 'avg'
14.5804 	EXP 	window1: blendMode = 'avg'
14.5815 	EXP 	window1: blendMode = 'avg'
14.5817 	EXP 	window1: blendMode = 'avg'
14.5818 	EXP 	window1: blendMode = 'avg'
14.5968 	EXP 	window1: blendMode = 'avg'
14.5971 	EXP 	window1: blendMode = 'avg'
14.5973 	EXP 	window1: blendMode = 'avg'
14.5975 	EXP 	window1: blendMode = 'avg'
14.5990 	EXP 	window1: blendMode = 'avg'
14.5991 	EXP 	window1: blendMode = 'avg'
14.5993 	EXP 	window1: blendMode = 'avg'
14.6127 	EXP 	window1: blendMode = 'avg'
14.6130 	EXP 	window1: blendMode = 'avg'
14.6132 	EXP 	window1: blendMode = 'avg'
14.6134 	EXP 	window1: blendMode = 'avg'
14.6146 	EXP 	window1: blendMode = 'avg'
14.6147 	EXP 	window1: blendMode = 'avg'
14.6149 	EXP 	window1: blendMode = 'avg'
14.6292 	DATA 	Mouse: Left button down, pos=(759,274)
14.6296 	EXP 	window1: blendMode = 'avg'
14.6299 	EXP 	window1: blendMode = 'avg'
14.6301 	EXP 	window1: blendMode = 'avg'
14.6304 	EXP 	window1: blendMode = 'avg'
14.6315 	EXP 	window1: blendMode = 'avg'
14.6317 	EXP 	window1: blendMode = 'avg'
14.6318 	EXP 	window1: blendMode = 'avg'
14.6467 	EXP 	window1: blendMode = 'avg'
14.6471 	EXP 	window1: blendMode = 'avg'
14.6473 	EXP 	window1: blendMode = 'avg'
14.6475 	EXP 	window1: blendMode = 'avg'
14.6507 	EXP 	window1: blendMode = 'avg'
14.6509 	EXP 	window1: blendMode = 'avg'
14.6510 	EXP 	window1: blendMode = 'avg'
14.6631 	EXP 	window1: blendMode = 'avg'
14.6636 	EXP 	window1: blendMode = 'avg'
14.6638 	EXP 	window1: blendMode = 'avg'
14.6639 	EXP 	window1: blendMode = 'avg'
14.6650 	EXP 	window1: blendMode = 'avg'
14.6652 	EXP 	window1: blendMode = 'avg'
14.6653 	EXP 	window1: blendMode = 'avg'
14.6798 	EXP 	window1: blendMode = 'avg'
14.6801 	EXP 	window1: blendMode = 'avg'
14.6803 	EXP 	window1: blendMode = 'avg'
14.6804 	EXP 	window1: blendMode = 'avg'
14.6815 	EXP 	window1: blendMode = 'avg'
14.6817 	EXP 	window1: blendMode = 'avg'
14.6818 	EXP 	window1: blendMode = 'avg'
14.6966 	EXP 	window1: blendMode = 'avg'
14.6970 	EXP 	window1: blendMode = 'avg'
14.6972 	EXP 	window1: blendMode = 'avg'
14.6973 	EXP 	window1: blendMode = 'avg'
14.6987 	EXP 	window1: blendMode = 'avg'
14.6988 	EXP 	window1: blendMode = 'avg'
14.6990 	EXP 	window1: blendMode = 'avg'
14.7135 	DATA 	Keypress: return
14.7140 	EXP 	window1: blendMode = 'avg'
14.7143 	EXP 	window1: blendMode = 'avg'
14.7144 	EXP 	window1: blendMode = 'avg'
14.7146 	EXP 	window1: blendMode = 'avg'
14.7154 	DATA 	RatingScale rating_lang_hist: (key response) rating=7
14.7156 	DATA 	RatingScale rating_lang_hist: rating RT=0.442
14.7156 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (10, 0.001), (7, 0.358), (7, 0.442)]
14.7160 	EXP 	window1: blendMode = 'avg'
14.7162 	EXP 	window1: blendMode = 'avg'
14.7163 	EXP 	window1: blendMode = 'avg'
14.7298 	EXP 	New trial (rep=0, index=6): {'section': u'Language history', 'questionText': u'How many years have you spent in a country/region where the following languages are spoken?', 'language': u'English', 'questionNum': u'4a'}
14.7493 	EXP 	RatingScale rating_lang_hist: reset()
14.7498 	EXP 	window1: blendMode = 'avg'
14.7503 	EXP 	window1: blendMode = 'avg'
14.7504 	EXP 	window1: blendMode = 'avg'
14.7506 	EXP 	window1: blendMode = 'avg'
14.7513 	EXP 	window1: blendMode = 'avg'
14.7515 	EXP 	window1: blendMode = 'avg'
14.7518 	EXP 	window1: blendMode = 'avg'
14.7625 	EXP 	text_section_lang_hist: autoDraw = False
14.7625 	EXP 	text_lang_hist_question: autoDraw = False
14.7625 	EXP 	text_lang_hist_lang: autoDraw = False
14.7625 	EXP 	text_lang_hist_qnum: autoDraw = False
14.7625 	EXP 	rating_lang_hist: autoDraw = False
14.7625 	EXP 	text_section_lang_hist: text = u'Language history'
14.7625 	EXP 	text_lang_hist_question: text = u'How many years have you spent in a country/region where the following languages are spoken?'
14.7625 	EXP 	text_lang_hist_lang: text = u'English'
14.7625 	EXP 	text_lang_hist_qnum: text = u'4a'
14.7625 	EXP 	text_section_lang_hist: autoDraw = True
14.7625 	EXP 	text_lang_hist_question: autoDraw = True
14.7625 	EXP 	text_lang_hist_lang: autoDraw = True
14.7625 	EXP 	text_lang_hist_qnum: autoDraw = True
14.7625 	EXP 	rating_lang_hist: autoDraw = True
14.7631 	DATA 	Mouse:  Left button up, pos=(759,274)
14.7635 	EXP 	window1: blendMode = 'avg'
14.7638 	EXP 	window1: blendMode = 'avg'
14.7639 	EXP 	window1: blendMode = 'avg'
14.7641 	EXP 	window1: blendMode = 'avg'
14.7668 	EXP 	window1: blendMode = 'avg'
14.7670 	EXP 	window1: blendMode = 'avg'
14.7671 	EXP 	window1: blendMode = 'avg'
14.7801 	EXP 	window1: blendMode = 'avg'
14.7806 	EXP 	window1: blendMode = 'avg'
14.7808 	EXP 	window1: blendMode = 'avg'
14.7810 	EXP 	window1: blendMode = 'avg'
14.7823 	EXP 	window1: blendMode = 'avg'
14.7825 	EXP 	window1: blendMode = 'avg'
14.7826 	EXP 	window1: blendMode = 'avg'
14.7965 	EXP 	window1: blendMode = 'avg'
14.7968 	EXP 	window1: blendMode = 'avg'
14.7970 	EXP 	window1: blendMode = 'avg'
14.7972 	EXP 	window1: blendMode = 'avg'
14.7983 	EXP 	window1: blendMode = 'avg'
14.7984 	EXP 	window1: blendMode = 'avg'
14.7986 	EXP 	window1: blendMode = 'avg'
14.8134 	EXP 	window1: blendMode = 'avg'
14.8138 	EXP 	window1: blendMode = 'avg'
14.8140 	EXP 	window1: blendMode = 'avg'
14.8142 	EXP 	window1: blendMode = 'avg'
14.8153 	EXP 	window1: blendMode = 'avg'
14.8155 	EXP 	window1: blendMode = 'avg'
14.8156 	EXP 	window1: blendMode = 'avg'
14.8298 	EXP 	window1: blendMode = 'avg'
14.8301 	EXP 	window1: blendMode = 'avg'
14.8303 	EXP 	window1: blendMode = 'avg'
14.8304 	EXP 	window1: blendMode = 'avg'
14.8316 	EXP 	window1: blendMode = 'avg'
14.8317 	EXP 	window1: blendMode = 'avg'
14.8319 	EXP 	window1: blendMode = 'avg'
14.8460 	EXP 	window1: blendMode = 'avg'
14.8463 	EXP 	window1: blendMode = 'avg'
14.8465 	EXP 	window1: blendMode = 'avg'
14.8467 	EXP 	window1: blendMode = 'avg'
14.8479 	EXP 	window1: blendMode = 'avg'
14.8481 	EXP 	window1: blendMode = 'avg'
14.8483 	EXP 	window1: blendMode = 'avg'
14.8637 	EXP 	window1: blendMode = 'avg'
14.8641 	EXP 	window1: blendMode = 'avg'
14.8642 	EXP 	window1: blendMode = 'avg'
14.8644 	EXP 	window1: blendMode = 'avg'
14.8655 	EXP 	window1: blendMode = 'avg'
14.8657 	EXP 	window1: blendMode = 'avg'
14.8658 	EXP 	window1: blendMode = 'avg'
14.8798 	EXP 	window1: blendMode = 'avg'
14.8801 	EXP 	window1: blendMode = 'avg'
14.8802 	EXP 	window1: blendMode = 'avg'
14.8804 	EXP 	window1: blendMode = 'avg'
14.8815 	EXP 	window1: blendMode = 'avg'
14.8817 	EXP 	window1: blendMode = 'avg'
14.8818 	EXP 	window1: blendMode = 'avg'
14.8958 	EXP 	window1: blendMode = 'avg'
14.8961 	EXP 	window1: blendMode = 'avg'
14.8963 	EXP 	window1: blendMode = 'avg'
14.8965 	EXP 	window1: blendMode = 'avg'
14.8977 	EXP 	window1: blendMode = 'avg'
14.8979 	EXP 	window1: blendMode = 'avg'
14.8981 	EXP 	window1: blendMode = 'avg'
14.9128 	EXP 	window1: blendMode = 'avg'
14.9131 	EXP 	window1: blendMode = 'avg'
14.9132 	EXP 	window1: blendMode = 'avg'
14.9134 	EXP 	window1: blendMode = 'avg'
14.9145 	EXP 	window1: blendMode = 'avg'
14.9146 	EXP 	window1: blendMode = 'avg'
14.9148 	EXP 	window1: blendMode = 'avg'
14.9299 	EXP 	window1: blendMode = 'avg'
14.9303 	EXP 	window1: blendMode = 'avg'
14.9305 	EXP 	window1: blendMode = 'avg'
14.9306 	EXP 	window1: blendMode = 'avg'
14.9318 	EXP 	window1: blendMode = 'avg'
14.9320 	EXP 	window1: blendMode = 'avg'
14.9322 	EXP 	window1: blendMode = 'avg'
14.9467 	EXP 	window1: blendMode = 'avg'
14.9470 	EXP 	window1: blendMode = 'avg'
14.9472 	EXP 	window1: blendMode = 'avg'
14.9473 	EXP 	window1: blendMode = 'avg'
14.9485 	EXP 	window1: blendMode = 'avg'
14.9486 	EXP 	window1: blendMode = 'avg'
14.9488 	EXP 	window1: blendMode = 'avg'
14.9636 	EXP 	window1: blendMode = 'avg'
14.9639 	EXP 	window1: blendMode = 'avg'
14.9642 	EXP 	window1: blendMode = 'avg'
14.9644 	EXP 	window1: blendMode = 'avg'
14.9659 	EXP 	window1: blendMode = 'avg'
14.9661 	EXP 	window1: blendMode = 'avg'
14.9662 	EXP 	window1: blendMode = 'avg'
14.9799 	EXP 	window1: blendMode = 'avg'
14.9803 	EXP 	window1: blendMode = 'avg'
14.9804 	EXP 	window1: blendMode = 'avg'
14.9806 	EXP 	window1: blendMode = 'avg'
14.9820 	EXP 	window1: blendMode = 'avg'
14.9822 	EXP 	window1: blendMode = 'avg'
14.9823 	EXP 	window1: blendMode = 'avg'
14.9971 	EXP 	window1: blendMode = 'avg'
14.9974 	EXP 	window1: blendMode = 'avg'
14.9975 	EXP 	window1: blendMode = 'avg'
14.9977 	EXP 	window1: blendMode = 'avg'
14.9988 	EXP 	window1: blendMode = 'avg'
14.9990 	EXP 	window1: blendMode = 'avg'
14.9991 	EXP 	window1: blendMode = 'avg'
15.0130 	EXP 	window1: blendMode = 'avg'
15.0133 	EXP 	window1: blendMode = 'avg'
15.0134 	EXP 	window1: blendMode = 'avg'
15.0136 	EXP 	window1: blendMode = 'avg'
15.0149 	EXP 	window1: blendMode = 'avg'
15.0151 	EXP 	window1: blendMode = 'avg'
15.0152 	EXP 	window1: blendMode = 'avg'
15.0299 	EXP 	window1: blendMode = 'avg'
15.0303 	EXP 	window1: blendMode = 'avg'
15.0305 	EXP 	window1: blendMode = 'avg'
15.0306 	EXP 	window1: blendMode = 'avg'
15.0319 	EXP 	window1: blendMode = 'avg'
15.0321 	EXP 	window1: blendMode = 'avg'
15.0322 	EXP 	window1: blendMode = 'avg'
15.0469 	EXP 	window1: blendMode = 'avg'
15.0472 	EXP 	window1: blendMode = 'avg'
15.0474 	EXP 	window1: blendMode = 'avg'
15.0475 	EXP 	window1: blendMode = 'avg'
15.0486 	EXP 	window1: blendMode = 'avg'
15.0488 	EXP 	window1: blendMode = 'avg'
15.0490 	EXP 	window1: blendMode = 'avg'
15.0629 	EXP 	window1: blendMode = 'avg'
15.0633 	EXP 	window1: blendMode = 'avg'
15.0635 	EXP 	window1: blendMode = 'avg'
15.0636 	EXP 	window1: blendMode = 'avg'
15.0647 	EXP 	window1: blendMode = 'avg'
15.0649 	EXP 	window1: blendMode = 'avg'
15.0650 	EXP 	window1: blendMode = 'avg'
15.0800 	DATA 	Mouse: Left button down, pos=(837,274)
15.0804 	EXP 	window1: blendMode = 'avg'
15.0808 	EXP 	window1: blendMode = 'avg'
15.0810 	EXP 	window1: blendMode = 'avg'
15.0811 	EXP 	window1: blendMode = 'avg'
15.0824 	EXP 	window1: blendMode = 'avg'
15.0825 	EXP 	window1: blendMode = 'avg'
15.0827 	EXP 	window1: blendMode = 'avg'
15.0964 	EXP 	window1: blendMode = 'avg'
15.0967 	EXP 	window1: blendMode = 'avg'
15.0969 	EXP 	window1: blendMode = 'avg'
15.0970 	EXP 	window1: blendMode = 'avg'
15.1003 	EXP 	window1: blendMode = 'avg'
15.1004 	EXP 	window1: blendMode = 'avg'
15.1006 	EXP 	window1: blendMode = 'avg'
15.1124 	EXP 	window1: blendMode = 'avg'
15.1129 	EXP 	window1: blendMode = 'avg'
15.1131 	EXP 	window1: blendMode = 'avg'
15.1132 	EXP 	window1: blendMode = 'avg'
15.1143 	EXP 	window1: blendMode = 'avg'
15.1145 	EXP 	window1: blendMode = 'avg'
15.1146 	EXP 	window1: blendMode = 'avg'
15.1294 	EXP 	window1: blendMode = 'avg'
15.1297 	EXP 	window1: blendMode = 'avg'
15.1299 	EXP 	window1: blendMode = 'avg'
15.1300 	EXP 	window1: blendMode = 'avg'
15.1312 	EXP 	window1: blendMode = 'avg'
15.1313 	EXP 	window1: blendMode = 'avg'
15.1315 	EXP 	window1: blendMode = 'avg'
15.1462 	EXP 	window1: blendMode = 'avg'
15.1465 	EXP 	window1: blendMode = 'avg'
15.1467 	EXP 	window1: blendMode = 'avg'
15.1469 	EXP 	window1: blendMode = 'avg'
15.1480 	EXP 	window1: blendMode = 'avg'
15.1481 	EXP 	window1: blendMode = 'avg'
15.1483 	EXP 	window1: blendMode = 'avg'
15.1632 	EXP 	window1: blendMode = 'avg'
15.1635 	EXP 	window1: blendMode = 'avg'
15.1637 	EXP 	window1: blendMode = 'avg'
15.1638 	EXP 	window1: blendMode = 'avg'
15.1650 	EXP 	window1: blendMode = 'avg'
15.1651 	EXP 	window1: blendMode = 'avg'
15.1653 	EXP 	window1: blendMode = 'avg'
15.1810 	DATA 	Keypress: return
15.1814 	EXP 	window1: blendMode = 'avg'
15.1818 	EXP 	window1: blendMode = 'avg'
15.1820 	EXP 	window1: blendMode = 'avg'
15.1821 	EXP 	window1: blendMode = 'avg'
15.1831 	DATA 	RatingScale rating_lang_hist: (key response) rating=10
15.1832 	DATA 	RatingScale rating_lang_hist: rating RT=0.433
15.1833 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (7, 0.001), (10, 0.332), (10, 0.433)]
15.1838 	EXP 	window1: blendMode = 'avg'
15.1840 	EXP 	window1: blendMode = 'avg'
15.1841 	EXP 	window1: blendMode = 'avg'
15.1963 	EXP 	New trial (rep=0, index=7): {'section': u'Language history', 'questionText': u'How many years have you spent in a country/region where the following languages are spoken?', 'language': u'Spanish', 'questionNum': u'4b'}
15.2048 	EXP 	RatingScale rating_lang_hist: reset()
15.2053 	EXP 	window1: blendMode = 'avg'
15.2057 	EXP 	window1: blendMode = 'avg'
15.2059 	EXP 	window1: blendMode = 'avg'
15.2060 	EXP 	window1: blendMode = 'avg'
15.2066 	EXP 	window1: blendMode = 'avg'
15.2068 	EXP 	window1: blendMode = 'avg'
15.2071 	EXP 	window1: blendMode = 'avg'
15.2118 	EXP 	text_section_lang_hist: autoDraw = False
15.2118 	EXP 	text_lang_hist_question: autoDraw = False
15.2118 	EXP 	text_lang_hist_lang: autoDraw = False
15.2118 	EXP 	text_lang_hist_qnum: autoDraw = False
15.2118 	EXP 	rating_lang_hist: autoDraw = False
15.2118 	EXP 	text_section_lang_hist: text = u'Language history'
15.2118 	EXP 	text_lang_hist_question: text = u'How many years have you spent in a country/region where the following languages are spoken?'
15.2118 	EXP 	text_lang_hist_lang: text = u'Spanish'
15.2118 	EXP 	text_lang_hist_qnum: text = u'4b'
15.2118 	EXP 	text_section_lang_hist: autoDraw = True
15.2118 	EXP 	text_lang_hist_question: autoDraw = True
15.2118 	EXP 	text_lang_hist_lang: autoDraw = True
15.2118 	EXP 	text_lang_hist_qnum: autoDraw = True
15.2118 	EXP 	rating_lang_hist: autoDraw = True
15.2124 	EXP 	window1: blendMode = 'avg'
15.2128 	EXP 	window1: blendMode = 'avg'
15.2129 	EXP 	window1: blendMode = 'avg'
15.2131 	EXP 	window1: blendMode = 'avg'
15.2161 	EXP 	window1: blendMode = 'avg'
15.2163 	EXP 	window1: blendMode = 'avg'
15.2164 	EXP 	window1: blendMode = 'avg'
15.2295 	DATA 	Mouse:  Left button up, pos=(837,274)
15.2300 	EXP 	window1: blendMode = 'avg'
15.2306 	EXP 	window1: blendMode = 'avg'
15.2308 	EXP 	window1: blendMode = 'avg'
15.2309 	EXP 	window1: blendMode = 'avg'
15.2322 	EXP 	window1: blendMode = 'avg'
15.2324 	EXP 	window1: blendMode = 'avg'
15.2326 	EXP 	window1: blendMode = 'avg'
15.2466 	EXP 	window1: blendMode = 'avg'
15.2469 	EXP 	window1: blendMode = 'avg'
15.2470 	EXP 	window1: blendMode = 'avg'
15.2472 	EXP 	window1: blendMode = 'avg'
15.2483 	EXP 	window1: blendMode = 'avg'
15.2484 	EXP 	window1: blendMode = 'avg'
15.2486 	EXP 	window1: blendMode = 'avg'
15.2636 	EXP 	window1: blendMode = 'avg'
15.2640 	EXP 	window1: blendMode = 'avg'
15.2642 	EXP 	window1: blendMode = 'avg'
15.2643 	EXP 	window1: blendMode = 'avg'
15.2655 	EXP 	window1: blendMode = 'avg'
15.2657 	EXP 	window1: blendMode = 'avg'
15.2659 	EXP 	window1: blendMode = 'avg'
15.2794 	EXP 	window1: blendMode = 'avg'
15.2798 	EXP 	window1: blendMode = 'avg'
15.2799 	EXP 	window1: blendMode = 'avg'
15.2801 	EXP 	window1: blendMode = 'avg'
15.2812 	EXP 	window1: blendMode = 'avg'
15.2813 	EXP 	window1: blendMode = 'avg'
15.2815 	EXP 	window1: blendMode = 'avg'
15.2966 	EXP 	window1: blendMode = 'avg'
15.2969 	EXP 	window1: blendMode = 'avg'
15.2970 	EXP 	window1: blendMode = 'avg'
15.2972 	EXP 	window1: blendMode = 'avg'
15.2983 	EXP 	window1: blendMode = 'avg'
15.2984 	EXP 	window1: blendMode = 'avg'
15.2986 	EXP 	window1: blendMode = 'avg'
15.3129 	EXP 	window1: blendMode = 'avg'
15.3133 	EXP 	window1: blendMode = 'avg'
15.3135 	EXP 	window1: blendMode = 'avg'
15.3136 	EXP 	window1: blendMode = 'avg'
15.3149 	EXP 	window1: blendMode = 'avg'
15.3150 	EXP 	window1: blendMode = 'avg'
15.3152 	EXP 	window1: blendMode = 'avg'
15.3296 	EXP 	window1: blendMode = 'avg'
15.3299 	EXP 	window1: blendMode = 'avg'
15.3300 	EXP 	window1: blendMode = 'avg'
15.3302 	EXP 	window1: blendMode = 'avg'
15.3313 	EXP 	window1: blendMode = 'avg'
15.3314 	EXP 	window1: blendMode = 'avg'
15.3316 	EXP 	window1: blendMode = 'avg'
15.3466 	EXP 	window1: blendMode = 'avg'
15.3470 	EXP 	window1: blendMode = 'avg'
15.3471 	EXP 	window1: blendMode = 'avg'
15.3473 	EXP 	window1: blendMode = 'avg'
15.3485 	EXP 	window1: blendMode = 'avg'
15.3487 	EXP 	window1: blendMode = 'avg'
15.3488 	EXP 	window1: blendMode = 'avg'
15.3626 	EXP 	window1: blendMode = 'avg'
15.3629 	EXP 	window1: blendMode = 'avg'
15.3631 	EXP 	window1: blendMode = 'avg'
15.3633 	EXP 	window1: blendMode = 'avg'
15.3644 	EXP 	window1: blendMode = 'avg'
15.3645 	EXP 	window1: blendMode = 'avg'
15.3647 	EXP 	window1: blendMode = 'avg'
15.3802 	EXP 	window1: blendMode = 'avg'
15.3805 	EXP 	window1: blendMode = 'avg'
15.3807 	EXP 	window1: blendMode = 'avg'
15.3809 	EXP 	window1: blendMode = 'avg'
15.3824 	EXP 	window1: blendMode = 'avg'
